Kod stacji,Nazwa stacji,Rok,Miesiac,Dzien,Godzina,Temperatura powietrza,Status pomiaru TEMP,Temperatura termometru zwilzonego,Status pomiaru TTZW,Wskaznik lodu [L/W],Wskaznik wentylacji [W/N],Wilgotnosc wzgledna,Status pomiaru WLGW,Kod kierunku wiatru [kod],Status pomiaru DKDK,Predkosc wiatru [m/s],Status pomiaru FWR,Zachmurzenie ogolne,Status pomiaru ZOGK,Widzialnosc [kod],Status pomiaru WID
250190390,KRAKÓW-OBSERWATORIUM,2015,3,14,18,3.7,,3.2,,W,W,92,,ESE,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,15,6,1.8,,1.4,,W,W,93,,  E,,1,,8,,4,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,15,12,10.7,,6.7,,W,W,55,,  E,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,15,18,6.7,,5.1,,W,W,78,,  E,,2,,4,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,16,6,3.8,,3.1,,W,W,89,,  E,,3,,2,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,16,12,12.3,,7.9,,W,W,53,,  E,,5,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,16,18,7.6,,5.0,,W,W,67,,  E,,4,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,17,6,2.0,,0.9,,W,W,82,,ENE,,2,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,17,12,12.9,,7.3,,W,W,43,, NE,,5,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,17,18,8.6,,4.0,,W,W,45,,  E,,5,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,18,6,0.8,,-1.6,,W,W,59,,  E,,3,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,18,12,8.5,,3.0,,W,W,35,,  E,,4,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,18,18,6.6,,2.6,,W,W,48,,  E,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,19,6,-1.0,,-2.2,,W,W,77,,  E,,1,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,19,12,8.8,,4.4,,W,W,47,,ENE,,4,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,19,18,6.6,,2.7,,W,W,49,,ESE,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,20,6,-0.2,,-0.9,,W,W,87,,ESE,,1,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,20,12,10.0,,4.7,,W,W,40,,  S,,2,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,20,18,7.2,,3.4,,W,W,51,,  W,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,21,6,1.5,,0.2,,W,W,78,,  C,,0,,2,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,21,12,14.5,,6.6,,W,W,26,,WSW,,3,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,21,18,9.7,,4.4,,W,W,40,,  W,,1,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,22,6,4.9,,3.6,,W,W,81,,  N,,3,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,22,12,2.4,,0.6,,W,W,71,,ENE,,3,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,22,18,0.8,,-1.0,,W,W,69,,SSE,,1,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,23,6,-2.7,,-3.3,,L,W,85,,ESE,,2,,2,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,23,12,8.3,,2.6,,W,W,32,,SSE,,3,,3,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,23,18,6.3,,1.9,,W,W,42,, NE,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,24,6,0.1,,-0.9,,W,W,82,,  E,,1,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,24,12,18.0,,9.2,,W,W,27,,  S,,2,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,24,18,13.7,,7.8,,W,W,42,,WSW,,2,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,25,6,5.9,,4.6,,W,W,82,,ENE,,1,,1,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,25,12,18.1,,10.6,,W,W,37,,ENE,,2,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,25,18,14.3,,9.7,,W,W,54,,  E,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,26,6,10.7,,8.2,,W,W,71,, SE,,1,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,26,12,17.7,,11.1,,W,W,43,,  S,,3,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,26,18,15.8,,10.6,,W,W,51,,WSW,,1,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,27,6,9.9,,8.3,,W,W,81,,NNW,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,27,12,9.3,,8.4,,W,W,89,, NW,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,27,18,7.8,,6.3,,W,W,81,,WNW,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,28,6,6.0,,4.7,,W,W,82,,WNW,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,28,12,8.5,,5.8,,W,W,67,, NW,,3,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,28,18,7.3,,4.8,,W,W,67,, NW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,29,6,3.0,,2.6,,W,W,94,,  W,,1,,8,,3,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,29,12,13.5,,7.5,,W,W,40,,  W,,2,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,29,18,10.3,,7.3,,W,W,65,,  S,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,30,6,7.6,,5.9,,W,W,78,,  W,,5,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,30,12,12.0,,6.7,,W,W,44,, SW,,3,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,30,18,5.3,,3.5,,W,W,74,,  W,,4,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,31,6,4.8,,2.0,,W,W,60,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,31,12,4.7,,3.7,,W,W,85,,  S,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,3,31,18,7.9,,5.4,,W,W,68,,  W,,2,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,1,6,5.3,,1.9,,W,W,53,,  W,,6,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,1,12,5.5,,2.8,,W,W,62,,WNW,,5,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,1,18,3.4,,2.1,,W,W,80,,  W,,3,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,2,6,2.4,,0.3,,W,W,66,,  W,,2,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,2,12,4.5,,3.1,,W,W,79,,SSW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,2,18,2.2,,1.2,,W,W,84,,WNW,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,3,6,1.5,,0.5,,W,W,83,,  W,,3,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,3,12,5.2,,2.9,,W,W,67,,  W,,5,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,3,18,3.9,,1.3,,W,W,61,,  W,,3,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,4,6,1.7,,0.6,,W,W,82,,  W,,2,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,4,12,6.3,,2.2,,W,W,46,,  W,,3,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,4,18,3.3,,1.6,,W,W,74,, NW,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,5,6,1.8,,0.8,,W,W,83,,  W,,3,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,5,12,4.9,,1.5,,W,W,52,,  N,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,5,18,2.5,,1.4,,W,W,82,,  W,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,6,6,1.1,,0.0,,W,W,81,,  W,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,6,12,5.4,,2.0,,W,W,53,, NE,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,6,18,2.2,,1.6,,W,W,90,,  N,,4,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,7,6,3.5,,2.2,,W,W,80,,WNW,,2,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,7,12,9.5,,4.2,,W,W,39,,NNE,,3,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,7,18,8.2,,4.1,,W,W,50,,WNW,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,8,6,5.9,,4.8,,W,W,85,, NW,,2,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,8,12,10.0,,6.2,,W,W,56,, NE,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,8,18,9.1,,5.9,,W,W,61,, NW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,9,6,4.9,,2.2,,W,W,61,,ENE,,2,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,9,12,13.3,,5.6,,W,W,25,, SE,,3,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,9,18,10.4,,4.1,,W,W,31,,  E,,2,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,10,6,5.5,,2.5,,W,W,58,, SE,,1,,2,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,10,12,19.5,,9.4,,W,W,21,,  W,,2,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,10,18,14.3,,8.4,,W,W,43,,  W,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,11,6,7.0,,4.9,,W,W,72,, NE,,1,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,11,12,20.7,,10.6,,W,W,24,, SW,,2,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,11,18,15.8,,9.7,,W,W,44,,  S,,1,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,12,6,12.9,,9.3,,W,W,62,,  W,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,12,12,17.5,,10.8,,W,W,42,,WNW,,4,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,12,18,13.1,,6.6,,W,W,35,, NW,,1,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,13,6,10.0,,6.6,,W,W,60,,  W,,1,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,13,12,12.1,,8.0,,W,W,56,,WNW,,6,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,13,18,10.7,,5.3,,W,W,41,,WNW,,3,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,14,6,6.2,,2.6,,W,W,52,, NW,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,14,12,12.7,,5.4,,W,W,27,,WNW,,6,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,14,18,11.3,,4.6,,W,W,29,,WNW,,3,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,15,6,13.4,,8.3,,W,W,49,,WNW,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,15,12,20.1,,12.2,,W,W,37,,WNW,,4,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,15,18,17.9,,10.8,,W,W,39,,WSW,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,16,6,13.5,,8.9,,W,W,53,,WSW,,1,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,16,12,21.7,,12.7,,W,W,33,, NW,,4,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,16,18,12.6,,9.1,,W,W,63,,  W,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,17,6,10.1,,8.0,,W,W,75,,  N,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,17,12,13.4,,8.5,,W,W,50,,SSW,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,17,18,10.9,,5.7,,W,W,43,,NNE,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,18,6,3.8,,1.9,,W,W,71,,  N,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,18,12,5.8,,3.3,,W,W,66,,WNW,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,18,18,5.3,,2.8,,W,W,65,,  W,,3,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,19,6,4.6,,3.0,,W,W,77,,WNW,,2,,5,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,19,12,9.1,,4.5,,W,W,46,,WNW,,4,,8,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,19,18,10.3,,5.3,,W,W,44,, NW,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,20,6,6.1,,3.2,,W,W,61,,  W,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,20,12,13.3,,6.8,,W,W,36,, NW,,4,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,20,18,10.0,,4.6,,W,W,39,, NW,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,21,6,4.5,,1.4,,W,W,55,,  W,,3,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,21,12,15.0,,7.9,,W,W,34,, NW,,3,,3,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,21,18,14.1,,7.3,,W,W,35,,NNW,,2,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,22,6,6.8,,4.3,,W,W,67,,ESE,,1,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,22,12,16.0,,8.8,,W,W,35,,ENE,,3,,3,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,22,18,12.6,,7.4,,W,W,46,,SSE,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,23,6,7.3,,5.0,,W,W,70,,WSW,,2,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,23,12,19.4,,10.2,,W,W,27,,  W,,3,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,23,18,16.2,,9.5,,W,W,40,, SW,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,24,6,10.6,,7.1,,W,W,60,,  W,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,24,12,22.4,,12.1,,W,W,26,,  W,,3,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,24,18,17.2,,10.8,,W,W,44,,WNW,,3,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,25,6,11.6,,8.4,,W,W,65,,WNW,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,25,12,21.8,,12.4,,W,W,30,,WSW,,2,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,25,18,19.4,,11.5,,W,W,36,, SW,,1,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,26,6,13.6,,9.7,,W,W,60,,  W,,1,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,26,12,21.6,,13.4,,W,W,38,,NNW,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,26,18,15.8,,13.4,,W,W,76,,WNW,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,27,6,12.5,,11.1,,W,W,85,,ESE,,1,,1,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,27,12,24.7,,14.6,,W,W,31,,SSW,,3,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,27,18,21.4,,13.2,,W,W,37,,  S,,3,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,28,6,14.7,,12.1,,W,W,74,,  N,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,28,12,21.8,,13.8,,W,W,39,,SSE,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,28,18,13.4,,11.8,,W,W,83,,WNW,,4,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,29,6,5.9,,4.4,,W,W,79,,WNW,,3,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,29,12,11.9,,6.5,,W,W,43,,NNE,,3,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,29,18,9.3,,6.3,,W,W,64,, NE,,1,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,30,6,6.7,,4.3,,W,W,68,,  E,,2,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,30,12,15.9,,8.9,,W,W,37,,ESE,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,4,30,18,13.5,,8.4,,W,W,49,,ESE,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,1,6,9.3,,7.7,,W,W,80,,  C,,0,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,1,12,11.7,,9.5,,W,W,75,,WNW,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,1,18,10.3,,9.5,,W,W,90,,  C,,0,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,2,6,9.5,,9.1,,W,W,95,,NNE,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,2,12,12.8,,8.4,,W,W,54,, SE,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,2,18,11.3,,9.1,,W,W,75,,  C,,0,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,3,6,7.3,,5.6,,W,W,78,, SE,,1,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,3,12,18.0,,10.3,,W,W,35,,SSE,,2,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,3,18,15.7,,9.3,,W,W,41,,  E,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,4,6,10.8,,9.1,,W,W,80,,  E,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,4,12,20.5,,15.7,,W,W,60,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,4,18,19.0,,15.2,,W,W,67,,  W,,1,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,5,6,14.7,,13.4,,W,W,87,,  E,,2,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,5,12,24.7,,17.9,,W,W,51,,ESE,,3,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,5,18,21.7,,17.9,,W,W,69,,  W,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,6,6,17.2,,15.3,,W,W,82,,  W,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,6,12,17.4,,15.4,,W,W,81,,  N,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,6,18,15.4,,14.8,,W,W,94,,  N,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,7,6,14.2,,13.0,,W,W,87,,  W,,3,,3,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,7,12,19.6,,12.8,,W,W,44,,WNW,,3,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,7,18,16.0,,10.7,,W,W,51,,  N,,2,,3,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,8,6,11.5,,8.6,,W,W,68,,WNW,,1,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,8,12,18.2,,10.8,,W,W,38,, SE,,2,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,8,18,16.4,,10.6,,W,W,47,,  E,,2,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,9,6,11.5,,9.3,,W,W,75,, SE,,1,,6,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,9,12,20.8,,15.0,,W,W,53,,NNW,,1,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,9,18,18.0,,11.8,,W,W,46,,WSW,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,10,6,13.1,,12.6,,W,W,94,,  W,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,10,12,19.4,,12.8,,W,W,45,, NW,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,10,18,14.3,,10.5,,W,W,62,,NNW,,1,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,11,6,10.3,,7.5,,W,W,67,,NNW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,11,12,14.9,,9.7,,W,W,50,,NNW,,1,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,11,18,13.5,,9.3,,W,W,57,, SE,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,12,6,9.9,,7.4,,W,W,70,,  E,,1,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,12,12,23.3,,13.4,,W,W,30,,SSE,,1,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,12,18,20.5,,12.2,,W,W,35,, SW,,1,,8,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,13,6,14.9,,10.3,,W,W,55,,  W,,3,,8,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,13,12,18.7,,12.4,,W,W,47,,WNW,,3,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,13,18,15.8,,11.0,,W,W,55,,WNW,,1,,2,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,14,6,11.2,,8.7,,W,W,72,,SSE,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,14,12,10.9,,9.9,,W,W,88,,WNW,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,14,18,10.4,,9.2,,W,W,86,,  W,,1,,1,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,15,6,8.9,,7.2,,W,W,79,,NNW,,1,,3,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,15,12,15.3,,9.1,,W,W,42,,  S,,2,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,15,18,14.1,,9.1,,W,W,51,,  W,,1,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,16,6,10.1,,7.6,,W,W,71,,WNW,,1,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,16,12,20.0,,12.0,,W,W,36,, SW,,2,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,16,18,18.6,,11.8,,W,W,43,,  W,,2,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,17,6,12.3,,9.9,,W,W,74,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,17,12,17.1,,10.5,,W,W,42,, NW,,3,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,17,18,13.7,,8.1,,W,W,44,,NNW,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,18,6,10.3,,6.7,,W,W,59,,  W,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,18,12,19.0,,10.1,,W,W,28,,WNW,,3,,2,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,18,18,17.5,,11.4,,W,W,46,, SE,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,19,6,15.3,,12.2,,W,W,69,,  E,,1,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,19,12,25.9,,16.1,,W,W,34,,WSW,,2,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,19,18,18.0,,14.5,,W,W,68,,WNW,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,20,6,15.2,,14.7,,W,W,95,,ESE,,2,,5,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,20,12,24.6,,18.3,,W,W,54,,  E,,3,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,20,18,15.3,,14.6,,W,W,93,,WSW,,1,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,21,6,10.8,,10.3,,W,W,94,,  N,,1,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,21,12,12.3,,11.4,,W,W,90,,NNE,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,21,18,11.3,,10.7,,W,W,93,,NNW,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,22,6,11.1,,10.5,,W,W,93,,ENE,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,22,12,14.7,,10.4,,W,W,58,, NE,,4,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,22,18,13.9,,10.7,,W,W,67,,  E,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,23,6,11.6,,10.0,,W,W,82,,ENE,,3,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,23,12,13.1,,10.8,,W,W,75,,  E,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,23,18,12.3,,11.4,,W,W,90,,NNE,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,24,6,10.9,,10.5,,W,W,95,,NNE,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,24,12,11.7,,10.9,,W,W,91,,ENE,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,24,18,13.1,,12.0,,W,W,88,, SE,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,25,6,13.3,,12.3,,W,W,89,, NE,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,25,12,14.7,,14.0,,W,W,93,,  E,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,25,18,14.6,,13.9,,W,W,93,,SSE,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,26,6,14.3,,14.0,,W,W,97,,  C,,0,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,26,12,14.6,,14.0,,W,W,94,, NW,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,5,26,18,13.1,,12.4,,W,W,92,,NNW,,3,,8,,6,
